System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
11:37:55:338, 3891408115286694,   16.619,   11.000, 3700,  72.757,1218.923, 338.590,  55.993, 941.737, 261.594, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:55:443, 3891408481153070,   16.723,   14.000, 3700,  75.764,1226.838, 340.788,  59.121, 947.913, 263.309, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:55:553, 3891408866297325,   16.833,   11.000, 3700,  70.821,1234.626, 342.952,  54.140, 953.867, 264.963, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:55:664, 3891409256945352,   16.945,   12.000, 3700,  70.681,1242.510, 345.142,  54.063, 959.897, 266.638, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:55:773, 3891409636863446,   17.053,   11.000, 3700,  68.616,1249.954, 347.209,  52.002, 965.538, 268.205, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:55:883, 3891410022023990,   17.163,   11.000, 3700,  71.337,1257.799, 349.389,  54.649, 971.549, 269.875, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:55:993, 3891410407397737,   17.273,   11.000, 3800,  70.800,1265.590, 351.553,  54.128, 977.505, 271.529, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:56:099, 3891410778756786,   17.379,   12.000, 3800,  70.862,1273.104, 353.640,  54.184, 983.250, 273.125, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:56:210, 3891411167132029,   17.490,   22.000, 3700,  77.543,1281.703, 356.029,  60.939, 990.008, 275.002, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:56:319, 3891411548951742,   17.599,   28.000, 3700,  85.993,1291.078, 358.633,  69.261, 997.559, 277.100, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:56:432, 3891411944686728,   17.712,   22.000, 3800,  83.007,1300.458, 361.238,  66.302,1005.051, 279.181, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:56:538, 3891412315810942,   17.818,   12.000, 3700,  71.711,1308.057, 363.349,  55.016,1010.881, 280.800, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:56:648, 3891412702896307,   17.929,   12.000, 3700,  71.812,1315.994, 365.554,  55.181,1016.980, 282.494, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:56:756, 3891413079242766,   18.036,   11.000, 3700,  70.868,1323.610, 367.669,  54.256,1022.810, 284.114, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:56:868, 3891413471432092,   18.148,   11.000, 3700,  70.927,1331.552, 369.876,  54.240,1028.884, 285.801, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:56:976, 3891413849718605,   18.256,   13.000, 3700,  75.687,1339.728, 372.147,  58.985,1035.255, 287.571, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:57:088, 3891414243735211,   18.369,   12.000, 3700,  69.648,1347.563, 374.323,  53.035,1041.222, 289.228, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:57:195, 3891414617043327,   18.475,   11.000, 3700,  70.068,1355.032, 376.398,  53.474,1046.922, 290.812, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:57:303, 3891414997385394,   18.584,   12.000, 3800,  70.559,1362.695, 378.526,  53.801,1052.765, 292.435, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:57:412, 3891415376858195,   18.692,   15.000, 3700,  72.269,1370.526, 380.702,  55.623,1058.792, 294.109, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:57:521, 3891415760461948,   18.802,   12.000, 3700,  72.684,1378.487, 382.913,  56.056,1064.932, 295.814, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:57:633, 3891416150834081,   18.913,   12.000, 3700,  73.722,1386.704, 385.196,  57.098,1071.296, 297.582, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:57:743, 3891416536324506,   19.023,   12.000, 3800,  70.210,1394.432, 387.342,  53.538,1077.189, 299.219, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:57:849, 3891416907553933,   19.129,   12.000, 3800,  70.858,1401.943, 389.429,  54.185,1082.933, 300.815, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:57:963, 3891417306736575,   19.243,   11.000, 3700,  71.904,1410.139, 391.705,  55.212,1089.226, 302.563, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:58:068, 3891417674431750,   19.348,   11.000, 3700,  70.233,1417.513, 393.754,  53.716,1094.866, 304.129, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:58:181, 3891418069750952,   19.461,   29.000, 3700,  86.049,1427.226, 396.452,  69.307,1102.689, 306.302, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:58:289, 3891418447736446,   19.569,   31.000, 3700,  87.427,1436.661, 399.073,  70.677,1110.317, 308.421, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:58:397, 3891418828113374,   19.678,   15.000, 3700,  74.125,1444.712, 401.309,  57.529,1116.565, 310.157, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:58:510, 3891419222407181,   19.790,   11.000, 3700,  71.521,1452.764, 403.546,  54.771,1122.731, 311.870, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:58:619, 3891419603842476,   19.899,   29.000, 3700,  85.318,1462.057, 406.127,  68.716,1130.215, 313.949, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:58:727, 3891419982055628,   20.007,   27.000, 3700,  86.735,1471.423, 408.729,  70.032,1137.778, 316.050, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:58:834, 3891420357091024,   20.114,   15.000, 3800,  75.638,1479.523, 410.979,  58.963,1144.093, 317.803, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:58:946, 3891420750838240,   20.227,   11.000, 3700,  71.090,1487.516, 413.199,  54.459,1150.215, 319.504, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:59:053, 3891421123999122,   20.333,   11.000, 3700,  70.691,1495.048, 415.291,  54.086,1155.978, 321.105, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:59:162, 3891421505873851,   20.442,   12.000, 3800,  73.245,1503.034, 417.510,  56.569,1162.146, 322.818, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:59:272, 3891421891089361,   20.552,   19.000, 3800,  77.192,1511.525, 419.868,  60.309,1168.780, 324.661, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:59:390, 3891422304391777,   20.670,   19.000, 3700,  72.848,1520.122, 422.256,  56.152,1175.407, 326.502, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:59:493, 3891422665262514,   20.773,   12.000, 3800,  70.070,1527.342, 424.262,  53.553,1180.925, 328.035, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:59:599, 3891423038016848,   20.880,   12.000, 3700,  71.976,1535.003, 426.390,  55.188,1186.799, 329.666, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:59:713, 3891423437498868,   20.994,   11.000, 3800,  70.420,1543.035, 428.621,  53.892,1192.946, 331.374, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:59:818, 3891423803268105,   21.098,   11.000, 3700,  71.208,1550.472, 430.687,  54.443,1198.632, 332.953, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:37:59:927, 3891424185026072,   21.207,   12.000, 3700,  70.697,1558.179, 432.827,  54.175,1204.537, 334.594, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:00:038, 3891424573454284,   21.318,   20.000, 3700,  79.743,1567.023, 435.284,  62.834,1211.506, 336.530, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:00:148, 3891424958885463,   21.428,   22.000, 3700,  85.433,1576.425, 437.896,  68.697,1219.067, 338.630, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:00:258, 3891425344110380,   21.538,   21.000, 3700,  84.382,1585.707, 440.474,  67.632,1226.506, 340.696, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:00:388, 3891425801405014,   21.669,   38.000, 3700,  81.219,1596.312, 443.420,  64.583,1234.939, 343.039, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:00:475, 3891426104295397,   21.755,   24.000, 3700,  86.587,1603.801, 445.500,  69.927,1240.986, 344.718, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:00:585, 3891426489414674,   21.865,   14.000, 3700,  78.228,1612.403, 447.890,  61.496,1247.749, 346.597, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:00:693, 3891426867749165,   21.973,   12.000, 3700,  70.977,1620.071, 450.020,  54.312,1253.616, 348.227, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:00:804, 3891427258272159,   22.085,   11.000, 3700,  71.025,1627.990, 452.220,  54.422,1259.684, 349.912, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:00:913, 3891427640006284,   22.194,   12.000, 3700,  72.741,1635.919, 454.422,  56.049,1265.794, 351.609, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:01:025, 3891428030628233,   22.305,   11.000, 3800,  71.756,1643.922, 456.645,  55.157,1271.946, 353.318, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:01:133, 3891428408687886,   22.413,   12.000, 3700,  71.022,1651.589, 458.775,  54.330,1277.811, 354.947, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:01:240, 3891428783483291,   22.520,   12.000, 3700,  71.175,1659.206, 460.891,  54.492,1283.642, 356.567, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:01:351, 3891429172252460,   22.631,   11.000, 3800,  71.266,1667.117, 463.088,  54.725,1289.717, 358.255, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:01:459, 3891429552040715,   22.740,   13.000, 3700,  72.577,1674.988, 465.274,  55.796,1295.768, 359.935, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:01:569, 3891429937287753,   22.850,   12.000, 3700,  71.422,1682.844, 467.457,  54.733,1301.788, 361.608, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:01:679, 3891430320849219,   22.959,   12.000, 3700,  70.884,1690.607, 469.613,  54.276,1307.733, 363.259, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:01:788, 3891430702507205,   23.068,   11.000, 3700,  70.901,1698.334, 471.759,  54.208,1313.640, 364.900, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:01:898, 3891431088179956,   23.178,   12.000, 3800,  68.926,1705.924, 473.868,  52.405,1319.411, 366.503, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:02:006, 3891431467854939,   23.287,   11.000, 3700,  70.611,1713.579, 475.994,  53.830,1325.247, 368.124, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:02:115, 3891431847749319,   23.395,   12.000, 3700,  70.405,1721.216, 478.116,  53.787,1331.082, 369.745, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:02:224, 3891432229556835,   23.504,   12.000, 3700,  70.612,1728.914, 480.254,  53.931,1336.961, 371.378, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:02:334, 3891432614781740,   23.614,   12.000, 3700,  72.590,1736.899, 482.472,  56.044,1343.126, 373.090, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:02:443, 3891432996598791,   23.723,   14.000, 3800,  73.798,1744.945, 484.707,  57.112,1349.352, 374.820, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:02:554, 3891433385242421,   23.834,   11.000, 3700,  71.686,1752.900, 486.917,  55.000,1355.456, 376.515, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:02:663, 3891433768970102,   23.944,   12.000, 3800,  68.413,1760.396, 488.999,  51.814,1361.133, 378.092, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:02:773, 3891434154082831,   24.054,   11.000, 3700,  69.676,1768.057, 491.127,  52.987,1366.959, 379.711, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:02:883, 3891434537458810,   24.163,   11.000, 3700,  70.774,1775.805, 493.279,  54.162,1372.888, 381.358, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:02:992, 3891434919157706,   24.272,   12.000, 3700,  71.192,1783.564, 495.434,  54.512,1378.829, 383.008, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:03:103, 3891435308020591,   24.383,   12.000, 3700,  72.430,1791.606, 497.668,  55.749,1385.020, 384.728, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:03:209, 3891435679304081,   24.489,   12.000, 3700,  72.210,1799.262, 499.795,  55.505,1390.904, 386.362, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:03:318, 3891436062958989,   24.599,   12.000, 3700,  69.916,1806.921, 501.922,  53.296,1396.742, 387.984, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:03:428, 3891436446213785,   24.708,   14.000, 3700,  72.649,1814.871, 504.131,  56.023,1402.873, 389.687, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:03:538, 3891436831482102,   24.818,   11.000, 3700,  71.809,1822.770, 506.325,  55.114,1408.936, 391.371, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:03:648, 3891437218577855,   24.929,   13.000, 3700,  72.466,1830.780, 508.550,  55.849,1415.109, 393.086, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:03:758, 3891437603703594,   25.039,   11.000, 3700,  70.146,1838.494, 510.693,  53.455,1420.987, 394.719, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:03:869, 3891437990690809,   25.149,   11.000, 3700,  69.692,1846.195, 512.832,  53.084,1426.853, 396.348, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:03:974, 3891438358547027,   25.254,   12.000, 3700,  71.515,1853.706, 514.918,  54.811,1432.610, 397.947, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:04:086, 3891438750523452,   25.366,   11.000, 3700,  70.652,1861.614, 517.115,  53.951,1438.648, 399.625, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:04:193, 3891439125284923,   25.473,   11.000, 3700,  71.981,1869.316, 519.255,  55.304,1444.566, 401.268, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:04:302, 3891439507073429,   25.582,   13.000, 3700,  70.977,1877.054, 521.404,  54.428,1450.500, 402.917, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:04:415, 3891439904635066,   25.696,   14.000, 3700,  73.535,1885.401, 523.723,  56.772,1456.944, 404.707, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:04:523, 3891440282997563,   25.804,   11.000, 3700,  71.022,1893.074, 525.854,  54.491,1462.831, 406.342, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:04:635, 3891440675298045,   25.916,   12.000, 3700,  71.145,1901.044, 528.068,  54.451,1468.931, 408.036, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:04:743, 3891441051629848,   26.023,   11.000, 3800,  69.730,1908.537, 530.149,  53.120,1474.639, 409.622, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:04:849, 3891441422742864,   26.129,   12.000, 3700,  72.852,1916.256, 532.293,  56.166,1480.590, 411.275, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:04:960, 3891441811760510,   26.240,   12.000, 3800,  70.784,1924.119, 534.477,  54.109,1486.601, 412.945, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:05:068, 3891442190002170,   26.348,   12.000, 3700,  71.571,1931.849, 536.625,  54.891,1492.529, 414.591, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:05:178, 3891442577033269,   26.459,   11.000, 3700,  72.764,1939.890, 538.858,  56.166,1498.736, 416.316, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:05:288, 3891442960243426,   26.568,   12.000, 3700,  70.676,1947.623, 541.006,  54.030,1504.648, 417.958, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:05:400, 3891443354259840,   26.681,   26.000, 3700,  76.104,1956.186, 543.385,  59.471,1511.339, 419.816, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:05:509, 3891443735625400,   26.790,   13.000, 3700,  73.567,1964.196, 545.610,  56.862,1517.531, 421.536, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:05:619, 3891444118797815,   26.899,   12.000, 3700,  71.507,1972.020, 547.783,  54.878,1523.535, 423.204, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:05:728, 3891444500075337,   27.008,   11.000, 3800,  72.233,1979.884, 549.968,  55.531,1529.580, 424.883, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:05:836, 3891444879859099,   27.116,   11.000, 3700,  69.899,1987.464, 552.073,  53.295,1535.360, 426.489, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:05:946, 3891445268228412,   27.227,   12.000, 3700,  71.192,1995.359, 554.266,  54.491,1541.402, 428.167, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:06:056, 3891445651277635,   27.337,   11.000, 3700,  69.803,2002.993, 556.387,  53.188,1547.220, 429.783, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:06:165, 3891446032826360,   27.446,   11.000, 3800,  70.411,2010.664, 558.518,  53.726,1553.073, 431.409, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:06:275, 3891446417816417,   27.556,   13.000, 3800,  70.728,2018.439, 560.678,  54.170,1559.028, 433.063, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:06:387, 3891446811498012,   27.668,   20.000, 3700,  71.508,2026.477, 562.910,  54.732,1565.180, 434.772, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:06:492, 3891447176760790,   27.772,   11.000, 3800,  68.978,2033.671, 564.909,  52.336,1570.639, 436.289, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:06:599, 3891447551096188,   27.879,   12.000, 3700,  71.230,2041.285, 567.024,  54.681,1576.483, 437.912, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:06:712, 3891447948401223,   27.993,   11.000, 3700,  71.056,2049.346, 569.263,  54.301,1582.644, 439.623, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:06:820, 3891448324426471,   28.100,   11.000, 3700,  69.074,2056.762, 571.323,  52.454,1588.275, 441.188, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:06:928, 3891448704263183,   28.208,   11.000, 3700,  67.948,2064.132, 573.370,  51.336,1593.843, 442.734, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:07:036, 3891449083670518,   28.317,   13.000, 3700,  73.710,2072.117, 575.588,  57.063,1600.025, 444.451, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:07:147, 3891449471977617,   28.428,   15.000, 3700,  77.911,2080.755, 577.988,  61.110,1606.801, 446.334, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:07:256, 3891449853403741,   28.536,   15.000, 3700,  74.089,2088.824, 580.229,  57.486,1613.061, 448.073, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:07:387, 3891450311396937,   28.667,   26.000, 3700,  83.981,2099.807, 583.280,  67.199,1621.849, 450.514, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:07:476, 3891450623360636,   28.756,   20.000, 3700,  81.388,2107.057, 585.294,  64.657,1627.609, 452.114, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:07:586, 3891451008349455,   28.866,   22.000, 3700,  84.395,2116.334, 587.871,  67.159,1634.991, 454.164, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:07:693, 3891451383204661,   28.973,   12.000, 3800,  72.680,2124.113, 590.031,  56.148,1641.001, 455.834, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:07:803, 3891451768400789,   29.083,   11.000, 3800,  70.155,2131.829, 592.175,  53.468,1646.882, 457.467, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:07:913, 3891452155466698,   29.194,   12.000, 3800,  68.448,2139.394, 594.276,  51.842,1652.612, 459.059, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:08:023, 3891452538857282,   29.303,   11.000, 3800,  70.230,2147.083, 596.412,  53.469,1658.465, 460.685, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:08:133, 3891452924076971,   29.413,   12.000, 3700,  71.875,2154.988, 598.608,  55.345,1664.552, 462.376, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:08:242, 3891453305882191,   29.522,   12.000, 3700,  73.298,2162.979, 600.828,  56.615,1670.725, 464.090, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:08:349, 3891453680632064,   29.629,   13.000, 3800,  72.148,2170.699, 602.972,  55.464,1676.660, 465.739, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:38:08:463, 3891454079835370,   29.743,   13.000, 3700,  72.879,2179.007, 605.280,  56.185,1683.064, 467.518, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
